YEAR,state,county,MOVEDNET,FROMABROAD,POP1YR,TODIFFSTATE,FROMDIFFSTATE,POP1YRAGO
2014,6,83,5193.0,5003,426462,7189,7167,416384
2014,6,85,-7118.0,29129,1819078,25693,27982,1800006
2014,6,87,2090.0,1107,264292,3540,2885,261203
2014,6,89,1445.0,666,176957,3503,3554,174962
2014,6,91,-432.0,0,3012,380,37,3444
2014,6,93,-916.0,79,43834,1497,924,44710
2014,6,95,-16.0,2577,416642,6311,6972,414476
2014,6,97,1948.0,1391,486699,5678,5311,484010
2014,6,99,1910.0,2230,515124,4952,4672,510969
2014,6,101,-2616.0,649,93880,1084,583,95880
2014,6,103,-72.0,110,62548,984,882,62534
2014,6,105,42.0,0,13470,392,306,13401
2014,6,107,436.0,1538,444334,4336,5091,443006
2014,6,109,1175.0,17,53975,513,580,52738
2014,6,111,455.0,4403,826407,12606,12028,822900
2014,6,113,4662.0,3079,201927,3259,2950,193597
2014,6,115,1986.0,492,71930,1144,1919,69527
2014,8,1,728.0,2792,454471,9390,9104,451027
2014,8,3,305.0,41,15914,425,721,15598
2014,8,5,8013.0,4199,588836,16188,20374,577450
2014,8,7,-229.0,24,12061,554,619,12262
2014,8,9,-161.0,0,3685,85,97,3855
2014,8,11,235.0,0,5941,57,55,5709
2014,8,13,8920.0,3317,302194,10082,15723,291904
2014,8,14,2867.0,232,58471,1485,2292,55425
2014,8,15,-454.0,17,17989,1009,474,18411
2014,8,17,138.0,0,2116,21,42,1978
2014,8,19,-32.0,12,9062,141,211,9078
2014,8,21,-164.0,39,8160,178,122,8285
2014,8,23,-13.0,7,3508,91,59,3514
2014,8,25,166.0,0,5512,76,189,5346
2014,8,27,-701.0,0,4237,267,63,4884
2014,8,29,-651.0,46,30148,849,929,30685
2014,8,31,4463.0,5248,624174,19888,26069,616935
2014,8,33,82.0,0,1729,2,27,1652
2014,8,35,766.0,1692,296431,9494,11125,295157
2014,8,37,-1436.0,451,51619,2087,1417,52581
2014,8,39,-535.0,146,23412,880,934,23801
2014,8,41,10014.0,9111,636823,33479,43802,618972
2014,8,43,95.0,71,46575,1337,1390,46470
2014,8,45,-167.0,100,56213,1908,1845,56395
2014,8,47,51.0,0,5494,143,324,5458
2014,8,49,-221.0,6,14352,858,856,14650
2014,8,51,397.0,14,15357,860,930,14858
2014,8,53,65.0,0,859,20,48,796
2014,8,55,3.0,7,6539,190,238,6639
2014,8,57,9.0,9,1389,73,32,1389
2014,8,59,4365.0,2506,540802,10598,15514,535346
2014,8,61,20.0,0,1390,5,33,1372
2014,8,63,50.0,11,7949,317,222,7887
2014,8,65,235.0,0,7235,297,469,7143
2014,8,67,674.0,130,51938,2746,3050,51214
2014,8,69,7103.0,1909,308196,10360,14109,300222
2014,8,71,-225.0,8,14714,402,344,14949
2014,8,73,-164.0,3,5425,163,64,5586
2014,8,75,440.0,96,22434,582,437,21950
2014,8,77,1913.0,466,145522,5058,5132,143399
2014,8,79,-5.0,0,695,39,8,704
2014,8,81,-34.0,28,13081,412,301,13120
2014,8,83,553.0,17,25335,796,1250,24847
2014,8,85,1257.0,62,40492,782,2049,39276
2014,8,87,173.0,203,27921,519,407,27504
2014,8,89,65.0,32,18565,217,382,18486
2014,8,91,239.0,0,4485,194,253,4392
2014,8,93,-134.0,27,16019,663,521,16194
2014,8,95,0.0,123,4335,49,76,4217
2014,8,97,372.0,59,17127,490,730,16717
2014,8,99,-324.0,27,12202,607,476,12532
2014,8,101,-505.0,449,158986,3390,3593,159058
2014,8,103,276.0,23,6650,206,468,6389
2014,8,105,469.0,0,11731,181,681,11384
2014,8,107,49.0,141,23198,871,800,23108
2014,8,109,-234.0,3,6169,124,125,6400
2014,8,111,-178.0,0,644,72,28,827
2014,8,113,-398.0,47,7514,426,526,7712
2014,8,115,-54.0,7,2346,308,155,2393
2014,8,117,326.0,219,28158,1147,1651,27636
2014,8,119,-614.0,54,23211,760,856,23840
2014,8,121,324.0,8,4754,18,174,4440
2014,8,123,5703.0,1049,261384,5544,8455,254497
2014,8,125,386.0,28,9971,107,250,9559
2014,9,1,-4810.0,9104,924777,25476,24637,921208
2014,9,3,-3091.0,5840,887527,19972,16406,886052
2014,9,5,-2670.0,408,186257,4528,2432,188528
2014,9,7,-1136.0,477,163973,3859,3091,164632
2014,9,9,-5474.0,5246,854789,20368,15618,855633
2014,9,11,455.0,973,271406,11186,10686,270035
2014,9,13,5367.0,904,151226,3298,3938,144995
2014,9,15,1312.0,521,116967,2441,2350,115254
2014,10,1,2803.0,812,165444,4667,6264,162890
2014,10,3,11473.0,3207,539274,16383,20863,531429
2014,10,5,2670.0,449,201817,5505,6829,200365
2014,11,1,-2384.0,9309,625317,56864,50783,622135
2014,12,1,1861.0,2968,249133,8981,6616,244249
2014,12,3,796.0,20,26814,126,373,25980
2014,12,5,-1010.0,1261,170468,7531,7642,170568
2014,12,7,1325.0,0,27267,157,124,25936
2014,12,9,3794.0,2817,543963,13679,17341,540683
2014,12,11,13976.0,23526,1795510,32312,36069,1765814
2014,12,13,-148.0,0,14575,166,192,14747
2014,12,15,4924.0,986,162281,3830,7298,158826
2014,12,17,-1522.0,215,139106,3506,3628,140786
2014,12,19,3671.0,909,193048,4521,4814,189335
2014,12,21,6352.0,3205,331121,6893,11700,325124
2014,12,23,2808.0,134,67062,1181,1840,64901
2014,12,27,1024.0,529,34452,443,592,32876
2014,12,29,-59.0,16,15943,185,285,15973
2014,12,31,-1301.0,4613,868808,26820,26513,866795
2014,12,33,4511.0,1355,300069,16025,18320,296280
2014,12,35,702.0,271,97893,2544,2871,97374
2014,12,37,846.0,25,11602,113,252,10817
2014,12,39,-611.0,198,46362,823,333,46735
2014,12,41,499.0,62,16740,193,350,16200
2014,12,43,416.0,30,13185,78,218,12825
2014,12,45,265.0,15,15599,392,376,15262
2014,12,47,149.0,14,14335,252,118,14175
2014,12,49,-97.0,171,27203,498,681,27399
2014,12,51,611.0,625,37640,551,765,36637
2014,12,53,3996.0,369,172416,3282,5478,169200
2014,12,55,291.0,637,97329,2655,3264,96798
2014,12,57,2870.0,12214,1265275,32190,32634,1255819
2014,12,59,126.0,19,19650,367,480,19516
2014,12,61,3898.0,638,139998,2920,4531,136664
2014,12,63,-978.0,85,48839,1263,638,49764
2014,12,65,321.0,10,14178,180,144,13864
2014,12,67,80.0,10,8693,97,69,8563
2014,12,69,5820.0,995,301513,6615,9099,297057
2014,12,71,20219.0,5369,641513,14086,25995,621659
2014,12,73,6623.0,1905,277899,8418,7534,269314
2014,12,75,1469.0,106,39562,447,932,38339
2014,12,77,376.0,9,8191,62,229,7772
2014,12,79,513.0,23,18706,311,199,18161
2014,12,81,11673.0,2641,332973,6830,13450,321545
2014,12,83,5902.0,1074,331443,5810,9387,326678
2014,12,85,5421.0,463,148616,2552,4677,144358
2014,12,86,-35023.0,41452,2572677,39853,28428,2568905
2014,12,87,446.0,920,74622,3762,3664,73713
2014,12,89,382.0,325,74201,2357,2212,73586
2014,12,91,-83.0,1181,186417,10287,11327,186001
2014,12,93,-671.0,112,39011,988,667,39630
2014,12,95,17192.0,17060,1186191,29857,33233,1162991
2014,12,97,1254.0,3803,285019,6566,7048,283740
2014,12,99,18442.0,13179,1345451,24716,33293,1323153
2014,12,101,1903.0,1813,468380,9376,12173,466797
2014,12,103,14729.0,5341,917067,17601,26752,902259
2014,12,105,3298.0,3394,609482,11878,15379,605535
2014,12,107,1101.0,157,72368,929,969,71329
2014,12,109,7028.0,1237,202002,6209,8394,195508
2014,12,111,5119.0,1460,281172,5797,8328,276662
2014,12,113,1795.0,834,156494,6503,9249,153883
2014,12,115,11644.0,2466,384004,7714,13566,374207
2014,12,117,1409.0,3152,427874,7822,8621,424787
2014,12,119,6600.0,630,103247,1721,5920,98017
2014,12,121,438.0,31,42966,432,767,42553
2014,12,123,706.0,48,22361,141,243,21620
2014,12,125,-479.0,0,15099,160,77,15556
2014,12,127,11383.0,2178,494562,12686,17594,484961
2014,12,129,430.0,71,30804,619,486,30164
2014,12,131,1104.0,71,57237,1923,2011,55743
2014,12,133,126.0,21,24527,549,251,24378
2014,13,1,-336.0,16,18252,64,189,18604
2014,13,3,-441.0,11,8207,156,166,8669
2014,13,5,120.0,0,11094,76,115,10979
2014,13,7,-47.0,0,3308,56,13,3367
2014,13,9,1023.0,52,45460,307,635,44451
2014,13,11,-372.0,69,18173,71,87,18476
2014,13,13,-84.0,4,69924,1140,628,69831
2014,13,15,-858.0,354,99781,2158,1181,100452
2014,13,17,-417.0,44,17368,402,218,17730
2014,13,19,48.0,37,19000,97,287,18940
2014,13,21,-356.0,555,153353,2573,2244,153255
2014,13,23,641.0,19,12705,81,155,12078
2014,13,25,132.0,0,18223,635,708,18218
2014,13,27,257.0,13,15605,177,236,15429
2014,13,29,800.0,428,31780,1085,1298,30579
2014,13,31,2328.0,130,71124,1145,1083,68777
2014,13,33,-1124.0,40,22911,483,124,23968
2014,13,35,-69.0,11,23126,213,220,23184
2014,13,37,706.0,0,6511,134,193,5818
2014,13,39,332.0,328,50351,3373,3501,49865
2014,13,43,444.0,0,10879,21,206,10450
2014,13,45,1272.0,459,110119,1851,1810,108357
2014,13,47,-203.0,52,64181,2521,2696,64186
2014,13,49,909.0,30,13007,426,826,12154
2014,13,51,2921.0,2089,271686,11325,11610,267267
2014,13,53,-519.0,776,11600,4215,3891,11651
2014,13,55,-901.0,30,25251,130,380,26109
2014,13,57,1758.0,535,219192,3611,5586,217375
2014,13,59,5558.0,783,118387,3457,3859,112427
2014,13,61,158.0,3,3044,124,176,2883
2014,13,63,5491.0,972,260446,5162,7706,255955
2014,13,65,310.0,0,6654,51,97,6344
2014,13,67,11505.0,4358,700675,19284,24659,687655
2014,13,69,-75.0,211,42492,658,468,42396
2014,13,71,824.0,240,45419,581,1230,44455
2014,13,73,1132.0,1012,130555,5061,5118,128667
2014,13,75,50.0,142,16810,191,305,16768
2014,13,77,1766.0,479,129643,3137,3235,127721
2014,13,79,-94.0,7,12402,246,94,12537
2014,13,81,-239.0,26,23235,204,199,23448
2014,13,83,329.0,21,16383,628,767,16015
2014,13,85,130.0,19,22257,167,236,22108
2014,13,87,645.0,27,27233,484,819,26561
2014,13,89,1212.0,7198,696554,19053,21025,689042
2014,13,91,45.0,35,21085,50,197,21035
2014,13,93,-14.0,0,14313,30,9,14330
2014,13,95,-665.0,84,92157,2291,1339,92740
2014,13,97,463.0,459,132911,2970,3888,132018
2014,13,99,-622.0,0,10564,290,55,11187
2014,13,101,177.0,63,3981,14,29,3743
2014,13,103,-838.0,65,53001,1169,1265,53952
2014,13,105,248.0,0,19400,206,324,19315
2014,13,107,-45.0,39,22398,400,338,22353
2014,13,109,12.0,9,10810,50,195,10794
2014,13,111,131.0,36,23500,728,824,23597
2014,13,113,-3238.0,449,107259,3444,2155,110118
2014,13,115,127.0,207,94936,1466,1228,94658
2014,13,117,2689.0,837,187038,3069,5109,183812
2014,13,119,-407.0,45,21772,748,259,22181
2014,13,121,-14372.0,7802,955453,38554,32566,962478
2014,13,123,563.0,137,28061,562,546,27309
2014,13,125,-191.0,6,3078,46,28,3263
2014,13,127,1600.0,492,80077,1959,1941,78236
2014,13,129,710.0,87,55137,761,1087,54584
2014,13,131,792.0,10,25005,367,869,24534
2014,13,133,-487.0,42,15974,196,129,16461
2014,13,135,-2821.0,6091,831101,19809,19103,828613
2014,13,137,789.0,54,42786,452,625,41962
2014,13,139,1148.0,606,182457,3525,3647,181259
2014,13,141,-407.0,31,8979,110,89,9336
2014,13,143,-305.0,35,28140,380,393,28457
2014,13,145,-684.0,31,32182,499,214,32878
2014,13,147,445.0,28,25281,321,378,24778
2014,13,149,-466.0,3,11546,245,250,12009
2014,13,151,2460.0,700,206794,3978,4425,204484
2014,13,153,491.0,847,143866,4503,4602,142509
2014,13,155,-98.0,0,9383,102,162,9481
2014,13,157,-1071.0,129,60347,918,736,61522
2014,13,159,76.0,39,13368,14,173,13315
2014,13,161,-715.0,10,14927,462,78,15632
2014,13,163,-202.0,7,16384,191,321,16598
2014,13,165,191.0,0,8714,46,73,8523
2014,13,167,-90.0,0,9793,46,92,9878
2014,13,169,20.0,36,28397,378,69,28295
2014,13,171,1169.0,82,17962,54,263,16774
2014,13,173,762.0,74,10229,157,198,9393
2014,13,175,-2116.0,53,47220,890,530,49066
2014,13,177,522.0,45,28504,383,752,27940
2014,13,179,1525.0,1985,62882,5677,6605,60139
2014,13,181,-161.0,6,7766,74,103,7905
2014,13,183,879.0,232,15698,328,975,14621
2014,13,185,1286.0,870,111003,3696,4959,108770
2014,13,187,2124.0,91,30486,463,585,28346
2014,13,189,-515.0,17,21362,382,512,21816
2014,13,191,113.0,0,14047,118,141,13935
2014,13,193,-222.0,137,14063,199,42,14150
2014,13,195,-121.0,36,27796,149,270,27917
2014,13,197,306.0,7,8640,24,112,8303
2014,13,199,-170.0,7,21175,312,118,21293
2014,13,201,-278.0,4,5956,108,21,6230
2014,13,205,317.0,3,22827,280,297,22491
2014,13,207,1325.0,5,26406,294,721,25117
2014,13,209,176.0,11,8923,50,115,8745
2014,13,211,-202.0,39,17823,184,332,17979
2014,13,213,-585.0,19,38987,561,260,39542
2014,13,215,7773.0,1676,195409,10389,15693,187551
2014,13,217,-892.0,333,100541,2025,1964,101154
2014,13,219,-470.0,90,33466,357,420,33801
2014,13,221,878.0,33,14507,40,186,13582
2014,13,223,739.0,310,144267,2934,2761,143332
2014,13,225,-235.0,19,27053,483,329,27240
2014,13,227,-970.0,58,29278,330,223,30190
2014,13,229,186.0,23,18592,283,257,18392
2014,13,231,169.0,3,17666,237,169,17546
2014,13,233,-588.0,95,40811,706,249,41345
2014,13,235,-338.0,23,11549,150,34,11878
2014,13,237,296.0,80,21023,345,270,20657
2014,13,239,-134.0,0,2352,197,120,2496
2014,13,241,-186.0,6,16149,384,246,16329
2014,13,243,-484.0,4,7170,185,112,7607
2014,13,245,1372.0,1018,198593,8967,10380,196876
2014,13,247,2482.0,282,85083,1920,2914,83182
2014,13,249,105.0,0,4992,0,59,4887
2014,13,251,-498.0,1,14103,150,58,14592
2014,13,253,-405.0,0,8687,112,91,9092
2014,13,255,-782.0,100,63129,668,1077,63830
2014,13,257,277.0,74,25515,400,514,25176
2014,13,259,866.0,148,5875,106,418,4887
2014,13,261,692.0,43,31213,251,346,30496
2014,13,263,-374.0,8,6555,45,47,6921
2014,13,265,32.0,5,1700,7,9,1656
2014,13,267,1545.0,49,25175,362,422,23587
2014,13,269,51.0,7,8456,53,163,8390
2014,13,271,-426.0,9,16292,50,31,16717
2014,13,273,191.0,0,9158,101,51,8971
2014,13,275,-787.0,95,44212,1363,688,44960
2014,13,277,-266.0,168,40200,562,666,40470
2014,13,279,-1439.0,43,26904,659,180,28267
2014,13,281,644.0,38,10528,164,455,9864
2014,13,283,-161.0,6,6731,241,33,6898
2014,13,285,1250.0,471,67500,1408,2469,65917
2014,13,287,-132.0,71,8463,85,27,8547
2014,13,289,-780.0,2,8501,48,0,9279
2014,13,291,-278.0,27,21480,631,394,21805
2014,13,293,-800.0,18,26318,237,210,27153
2014,13,295,514.0,56,67707,1738,2294,67128
2014,13,297,130.0,22,84399,994,1834,84441
2014,13,299,645.0,85,35406,693,516,34767
2014,13,301,-175.0,0,5550,93,71,5726
2014,13,303,-144.0,56,20651,59,28,20744
2014,13,305,-353.0,73,29866,945,768,30101
2014,13,307,46.0,9,2732,16,151,2677
2014,13,309,-579.0,1,7897,57,9,8475
2014,13,311,390.0,2,27335,218,274,26945
2014,13,313,1150.0,238,101999,1364,1736,100731
2014,13,315,559.0,22,9014,76,121,8461
2014,13,317,208.0,0,9971,81,225,9789
2014,13,319,-229.0,19,9366,46,40,9576
2014,13,321,511.0,13,21224,175,537,20700
2014,15,1,-794.0,1016,187181,5661,5579,187214
2014,15,3,1188.0,13206,962879,46608,45022,950067
2014,15,5,2.0,1,73,0,2,70
2014,15,7,-478.0,885,68004,2026,1486,67621
2014,15,9,156.0,1364,156949,4750,4807,155844
2014,16,1,1418.0,1641,404609,13391,15916,401898
2014,16,3,-98.0,3,3870,158,80,3965
2014,16,5,-292.0,325,82257,3526,2222,82226
2014,16,7,-131.0,0,5855,317,268,5943
2014,16,9,-156.0,11,9065,187,306,9217
2014,16,11,-446.0,63,44890,1064,1289,45223
2014,16,13,-733.0,90,20989,1001,813,21661
2014,16,15,-16.0,5,6865,288,251,6905
2014,16,17,-961.0,57,40645,2405,1375,41391
2014,16,19,-598.0,443,104917,3186,2858,105126
2014,16,21,-294.0,32,10767,335,306,10973
2014,16,23,-127.0,1,2715,51,41,2835
2014,16,25,30.0,0,1139,0,27,1109
2014,16,27,3671.0,477,192136,5649,5915,188132
2014,16,29,-335.0,28,6780,153,154,7082
2014,16,31,-140.0,129,22945,564,723,22944
2014,16,33,-49.0,0,811,82,23,860
2014,16,35,244.0,0,8571,123,293,8311
2014,16,37,-114.0,20,4243,139,74,4321
2014,16,39,228.0,812,25770,1261,1498,24765
2014,16,41,-102.0,51,12708,499,432,12748
2014,16,43,-271.0,10,12872,463,311,13193
2014,16,45,-204.0,13,16597,401,463,16731
2014,16,47,-125.0,28,15073,214,140,15146
2014,16,49,-29.0,15,16115,640,449,16142
2014,16,51,-707.0,118,26270,574,330,26854
2014,16,53,-101.0,155,22317,272,257,22260
2014,16,55,1100.0,176,140625,6006,6881,139217
2014,16,57,1207.0,517,37577,2901,3163,35845
2014,16,59,-161.0,13,7739,268,318,7888
2014,16,61,-102.0,5,3788,221,80,3888
2014,16,63,-168.0,10,5180,107,111,5345
2014,16,65,1676.0,937,36823,4354,5376,34469
2014,16,67,-257.0,108,19897,532,396,20030
2014,16,69,-288.0,58,39137,1811,1500,39340
2014,16,71,-16.0,4,4191,193,213,4206
2014,16,73,394.0,0,11255,228,324,10859
2014,16,75,-202.0,136,22365,879,1149,22383
2014,16,77,-440.0,32,7583,54,87,7991
2014,16,79,-72.0,2,12469,477,311,12541
2014,16,81,185.0,57,9908,174,672,9682
2014,16,83,686.0,322,77697,1862,2261,76629
2014,16,85,104.0,3,9616,223,367,9505
2014,16,87,-312.0,30,9956,204,112,10183
2014,17,1,-1356.0,53,66115,1899,1027,67370
2014,17,3,17.0,10,7799,201,215,7772
2014,17,5,111.0,18,17399,431,553,17246
2014,17,7,-1659.0,54,53353,1352,583,54497
2014,17,9,333.0,27,6833,110,38,6502
2014,17,11,-620.0,18,34077,496,489,34727
2014,17,13,19.0,10,4989,61,41,4976
2014,17,15,-486.0,46,14912,319,96,15317
2014,17,17,19.0,93,13263,213,193,13131
2014,17,19,4076.0,3848,202170,7397,6642,193865
2014,17,21,-363.0,54,34084,463,221,34307
2014,17,23,-484.0,34,16059,478,425,16495
2014,17,25,-326.0,4,13514,150,102,13823
2014,17,27,428.0,7,37589,534,456,37106
2014,17,29,2889.0,62,53046,729,1239,50302
2014,17,31,-65063.0,36777,5163131,123053,88625,5188430
2014,17,33,-2.0,10,19478,541,193,19441
2014,17,35,189.0,0,10754,118,180,10560
2014,17,37,3601.0,616,103405,1717,1488,99088
2014,17,39,-233.0,8,16241,227,103,16462
2014,17,41,-199.0,13,19648,297,197,19779
2014,17,43,-4212.0,6886,916216,20874,14240,913011
2014,17,45,308.0,39,17994,413,466,17637
2014,17,47,-177.0,2,6599,160,47,6784
2014,17,49,-349.0,85,33908,631,381,34265
2014,17,51,31.0,0,21881,348,278,21767
2014,17,53,-216.0,36,13781,251,74,13963
2014,17,55,-755.0,106,39377,482,406,39906
2014,17,57,204.0,70,36270,489,318,36087
2014,17,59,-9.0,0,5414,50,98,5433
2014,17,61,-251.0,0,13561,44,166,13805
2014,17,63,-907.0,47,49573,759,441,50292
2014,17,65,-287.0,6,8292,147,35,8573
2014,17,67,-86.0,52,18641,533,503,18676
2014,17,69,-122.0,0,4186,190,39,4308
2014,17,71,114.0,2,7027,104,352,6842
2014,17,73,-435.0,40,49426,1001,643,49768
2014,17,75,7.0,40,28930,319,248,28864
2014,17,77,1475.0,364,59572,2301,1867,57913
2014,17,79,90.0,11,9546,64,122,9444
2014,17,81,-248.0,54,38261,611,640,38415
2014,17,83,-491.0,33,22600,649,281,23040
2014,17,85,-145.0,34,22224,807,556,22455
2014,17,87,152.0,9,12513,104,163,12404
2014,17,89,-3735.0,2192,515347,9563,5729,516315
2014,17,91,6.0,276,111336,1778,1381,111030
2014,17,93,488.0,226,116653,1858,1874,115761
2014,17,95,245.0,182,51878,779,638,51341
2014,17,97,-3918.0,4099,695595,22278,20499,694629
2014,17,99,-947.0,82,111608,1901,1149,112328
2014,17,101,936.0,60,16509,321,221,15484
2014,17,103,226.0,113,34821,542,332,34379
2014,17,105,144.0,41,37966,436,330,37718
2014,17,107,1866.0,88,29761,366,367,27807
2014,17,109,2362.0,60,32053,830,882,29716
2014,17,111,-3927.0,514,304799,7764,4779,307218
2014,17,113,3219.0,1124,170435,4590,3723,165774
2014,17,115,458.0,193,108393,1819,1894,107706
2014,17,117,-291.0,112,46758,613,430,47074
2014,17,119,149.0,343,264483,6864,4344,264191
2014,17,121,-354.0,107,38437,490,618,38775
2014,17,123,239.0,10,12199,79,107,11952
2014,17,125,-314.0,45,14181,231,233,14495
2014,17,127,-161.0,19,15046,619,355,15180
2014,17,129,131.0,0,12526,180,223,12528
2014,17,131,-137.0,5,15996,272,135,16119
2014,17,133,30.0,41,33058,966,918,32964
2014,17,135,2199.0,6,29455,440,496,27291
2014,17,137,1002.0,109,35004,463,691,33894
2014,17,139,-121.0,18,14698,77,91,14793
2014,17,141,-1470.0,273,52248,1169,500,53271
2014,17,143,-437.0,920,184484,3960,3657,184429
2014,17,145,153.0,6,21890,238,294,21686
2014,17,147,80.0,17,16360,267,184,16280
2014,17,149,-90.0,48,16048,335,257,16013
2014,17,151,-80.0,18,4342,180,57,4408
2014,17,153,-202.0,0,5912,183,50,6117
2014,17,155,-106.0,47,5825,190,70,5916
2014,17,157,-37.0,30,32839,453,372,32901
2014,17,159,446.0,10,16011,195,171,15554
2014,17,161,-695.0,584,144870,4390,2914,144923
2014,17,163,-2820.0,1073,265428,8313,7070,267565
2014,17,165,63.0,33,24511,288,199,24397
2014,17,167,413.0,998,196699,3656,3133,195712
2014,17,169,-55.0,0,7384,29,30,7435
2014,17,171,-287.0,4,5216,15,24,5503
2014,17,173,-189.0,2,21982,115,91,22161
2014,17,175,-328.0,0,5813,133,68,6070
2014,17,177,-245.0,63,46658,987,579,46513
2014,17,179,-943.0,217,134172,2574,1552,134980
2014,17,181,145.0,0,17413,387,288,17242
2014,17,183,-205.0,135,79858,1283,1269,80089
2014,17,185,-252.0,52,11608,226,146,11808
2014,17,187,87.0,40,17546,230,312,17451
2014,17,189,-70.0,40,14360,171,122,14398
2014,17,191,-402.0,29,16444,132,220,16865
2014,17,193,-200.0,0,14366,362,249,14523
2014,17,195,-937.0,66,56975,1295,354,57836
2014,17,197,-8455.0,2286,674337,12057,6574,679522
2014,17,199,167.0,56,66141,1368,927,66005
2014,17,201,-2760.0,922,288808,6607,4381,289874
2014,17,203,310.0,146,38447,503,353,37926
2014,18,1,-833.0,75,33858,563,403,34604
2014,18,3,-4676.0,1029,355852,7118,5872,359598
2014,18,5,32.0,764,77702,1481,1908,76959
2014,18,7,488.0,50,8717,77,116,8187
2014,18,9,-842.0,7,12408,355,58,13243
2014,18,11,-694.0,93,58476,1021,951,59043
2014,18,13,137.0,15,14979,228,277,14835
2014,18,15,114.0,20,19844,165,263,19693
2014,18,17,-589.0,177,38239,354,216,38686
2014,18,19,-1219.0,30,110850,3233,2268,112162
2014,18,21,68.0,8,26418,141,355,26346
2014,18,23,-685.0,45,32570,621,300,33216
2014,18,25,94.0,4,10514,69,161,10378
2014,18,27,-207.0,9,31733,227,231,31934
2014,18,29,-661.0,71,49429,1442,1321,50027
2014,18,31,-342.0,14,25918,258,372,26246
2014,18,33,-190.0,75,41997,538,619,41954
2014,18,35,4301.0,253,116392,3174,2360,111529
2014,18,37,-646.0,104,41486,710,543,42013
2014,18,39,-2603.0,548,196502,4026,3401,198038
2014,18,41,-796.0,36,23790,692,161,24529
2014,18,43,278.0,147,74629,1609,2047,74232
2014,18,45,-361.0,13,16786,239,188,17143
2014,18,47,313.0,43,22812,535,498,22447
2014,18,49,871.0,10,20383,93,252,19514
2014,18,51,190.0,15,33221,664,534,33065
2014,18,53,764.0,214,68602,1099,1754,67875
2014,18,55,3.0,55,32662,141,320,32650
2014,18,57,2396.0,1338,286262,7641,7317,282841
2014,18,59,91.0,92,70160,1072,1016,70071
2014,18,61,-107.0,65,38900,750,803,38953
2014,18,63,817.0,740,149143,2584,1937,147588
2014,18,65,121.0,17,48832,457,428,48763
2014,18,67,-17.0,167,82088,962,1288,81973
2014,18,69,-2.0,55,36523,616,658,36536
2014,18,71,67.0,86,42640,354,448,42497
2014,18,73,232.0,26,33053,493,596,32765
2014,18,75,-805.0,0,21023,401,213,21845
2014,18,77,286.0,134,31996,938,558,31571
2014,18,79,425.0,78,27878,407,625,27374
2014,18,81,1835.0,562,142331,2308,2774,140240
2014,18,83,1229.0,127,37834,516,747,36497
2014,18,85,354.0,284,76637,861,1398,76215
2014,18,87,153.0,56,37016,762,456,36902
2014,18,89,-6762.0,1514,487378,13971,13935,491702
2014,18,91,2720.0,143,110175,1835,2131,107243
2014,18,93,-620.0,52,45507,744,184,46009
