YEAR,state,county,PAYQTR1,EMP,ESTAB,PAYANN
2014,34,27,5883703,286394,16771,21194014
2014,34,29,1110172,134831,12552,4879356
2014,34,31,1605945,150645,11941,6737351
2014,34,33,264174,18309,1147,1041230
2014,34,35,4486282,184296,9914,14758056
2014,34,37,289973,30254,3254,1196747
2014,34,39,2929652,202369,13668,12067742
2014,34,41,328897,27906,2455,1247826
2014,35,1,2319445,244760,15771,9555486
2014,35,3,2366,362,56,10226
2014,35,5,138292,17005,1426,592263
2014,35,6,42482,4943,316,173060
2014,35,7,22656,3406,415,97106
2014,35,9,91783,12770,1067,379229
2014,35,11,1439,245,46,6173
2014,35,13,391638,50861,3546,1593843
2014,35,15,283298,22732,1398,1183968
2014,35,17,74070,6885,624,274524
2014,35,19,5955,967,94,24979
2014,35,21,0,0,8,0
2014,35,23,4905,826,94,19990
2014,35,25,328177,26136,1724,1394632
2014,35,27,32066,5068,689,136652
2014,35,28,0,0,362,0
2014,35,29,26638,4301,392,112042
2014,35,31,118163,15783,973,477522
2014,35,33,1761,308,45,7525
2014,35,35,81055,11651,958,332248
2014,35,37,11598,1996,230,47612
2014,35,39,52460,6215,549,215334
2014,35,41,25622,3570,345,105870
2014,35,43,210823,23029,1671,841152
2014,35,45,449748,39206,2793,1842762
2014,35,47,38001,5845,436,156233
2014,35,49,397521,45219,4711,1784150
2014,35,51,13007,2193,219,56439
2014,35,53,20366,2913,228,84642
2014,35,55,57356,8418,1071,237210
2014,35,57,12482,1912,225,51042
2014,35,59,6729,920,100,26630
2014,35,61,64749,10196,904,268182
2014,36,1,1968950,175816,9398,8071882
2014,36,3,82763,11744,801,372424
2014,36,5,2501853,246446,17466,10733298
2014,36,7,664074,71889,4261,2744350
2014,36,9,185701,22718,1626,785436
2014,36,11,160812,19535,1653,697643
2014,36,13,308343,41289,2908,1317018
2014,36,15,299629,31795,1810,1249137
2014,36,17,140364,13635,933,560355
2014,36,19,205406,25422,1863,870792
2014,36,21,130134,15450,1723,578977
2014,36,23,117140,16196,1026,509309
2014,36,25,93428,10222,1041,418425
2014,36,27,1056573,93981,7478,4296245
2014,36,29,4442381,414626,22565,17650598
2014,36,31,79509,9886,1152,349251
2014,36,33,80153,10443,965,334165
2014,36,35,117187,14025,1176,476514
2014,36,37,131201,16566,1348,575401
2014,36,39,76054,10869,1138,319212
2014,36,41,4444,839,196,24297
2014,36,43,95018,12379,1127,402315
2014,36,45,238707,29831,2435,1027396
2014,36,47,5106020,562928,54723,21819797
2014,36,49,40823,4637,528,165521
2014,36,51,95229,13183,1239,428715
2014,36,53,135283,17019,1430,571306
2014,36,55,3660705,343350,17499,14895591
2014,36,57,119685,15169,1071,501975
2014,36,59,6753092,545065,47823,27617515
2014,36,61,76120195,2188523,105998,232409059
2014,36,63,478389,59594,4512,2054869
2014,36,65,803812,89372,4908,3237848
2014,36,67,2272814,217506,11809,9236729
2014,36,69,449891,44462,2878,1853005
2014,36,71,981793,112409,9189,4167133
2014,36,73,62331,7918,655,258846
2014,36,75,238419,23571,2153,948653
2014,36,77,176359,19141,1415,713786
2014,36,79,194263,20755,2874,877690
2014,36,81,5906005,537442,47510,24338028
2014,36,83,458407,42702,2962,1887989
2014,36,85,868269,96645,9044,3669664
2014,36,87,1141451,103615,9546,4655880
2014,36,89,225175,26606,1959,969752
2014,36,91,689075,67946,5198,2982095
2014,36,93,516528,48689,3073,2117568
2014,36,95,39741,5315,570,176078
2014,36,97,26758,3684,382,120740
2014,36,99,76085,8957,716,308915
2014,36,101,344307,25801,1800,1322706
2014,36,103,6659952,562520,48831,28915400
2014,36,105,140071,18636,1922,604812
2014,36,107,127325,10694,814,531607
2014,36,109,435321,47972,2361,1767364
2014,36,111,353631,45384,4727,1528914
2014,36,113,275805,31200,2306,1211028
2014,36,115,89230,10449,1049,386277
2014,36,117,179347,19905,1720,746274
2014,36,119,6563637,377803,31692,24584246
2014,36,121,72757,9135,785,315129
2014,36,123,35128,5091,540,151794
2014,37,1,433491,51102,3138,1808777
2014,37,3,47152,7141,557,204084
2014,37,5,13696,2094,251,61201
2014,37,7,36853,5143,385,154124
2014,37,9,37959,5163,513,162661
2014,37,11,28660,4538,500,125004
2014,37,13,109690,13248,1075,452083
2014,37,15,32778,3423,315,134891
2014,37,17,66849,8633,512,318621
2014,37,19,192223,23815,2298,802971
2014,37,21,956144,107803,7607,4047007
2014,37,23,176563,22385,1439,725173
2014,37,25,506214,58214,4057,2104840
2014,37,27,132895,17114,1306,536083
2014,37,29,3353,525,108,15186
2014,37,31,124925,18039,1911,546431
2014,37,33,9229,1550,230,39863
2014,37,35,740798,78234,4023,3031981
2014,37,37,94193,13040,1338,405093
2014,37,39,44043,6151,573,188003
2014,37,41,28281,3660,351,122913
2014,37,43,8672,1479,207,37619
2014,37,45,239654,27679,1907,986758
2014,37,47,96254,11459,997,400689
2014,37,49,239188,27477,2133,1008398
2014,37,51,741621,92537,5689,3079679
2014,37,53,35393,4648,608,166369
2014,37,55,84046,13331,1849,435382
2014,37,57,396042,44818,2723,1665483
2014,37,59,64410,8359,796,265184
2014,37,61,90221,12847,817,384282
2014,37,63,2697974,171271,6948,10789323
2014,37,65,94655,12307,737,394817
2014,37,67,2057215,156618,8247,7409375
2014,37,69,93228,9495,940,390159
2014,37,71,545652,62250,3917,2280329
2014,37,73,4552,789,117,18757
2014,37,75,11874,1653,169,55055
2014,37,77,106084,11836,843,430159
2014,37,79,12001,1883,232,52189
2014,37,81,2762316,254674,13205,10938443
2014,37,83,98440,12564,965,388184
2014,37,85,138484,19249,1609,582528
2014,37,87,109113,14235,1340,445458
2014,37,89,261670,31089,2502,1104490
2014,37,91,59976,7498,499,253685
2014,37,93,30048,5015,417,126724
2014,37,95,5896,858,164,25708
2014,37,97,671770,61861,4432,2640344
2014,37,99,82478,11714,925,367852
2014,37,101,309888,38094,3064,1310322
2014,37,103,5979,778,126,25585
2014,37,105,206335,22711,1253,804135
2014,37,107,159392,21257,1233,670379
2014,37,109,137983,17312,1539,585620
2014,37,111,99237,13140,704,414704
2014,37,113,65040,9153,1052,284740
2014,37,115,16998,3090,296,74760
2014,37,117,34397,5292,434,144114
2014,37,119,9508702,569552,29301,32920515
2014,37,121,29023,4034,369,120682
2014,37,123,49062,6597,483,212869
2014,37,125,248370,29404,2213,1063350
2014,37,127,332753,35586,2050,1341609
2014,37,129,837281,87723,6922,3501101
2014,37,131,30819,3969,264,131326
2014,37,133,223030,34547,2757,946367
2014,37,135,425117,41624,3170,1703443
2014,37,137,15345,2539,262,69081
2014,37,139,84683,10864,907,349532
2014,37,141,57367,8143,980,256156
2014,37,143,9037,1355,200,39755
2014,37,145,60588,7757,660,266001
2014,37,147,485221,57990,3533,2062301
2014,37,149,24453,3666,468,104358
2014,37,151,308852,39739,2507,1287662
2014,37,153,80684,11315,797,342263
2014,37,155,217159,29831,1791,900392
2014,37,157,180226,22136,1688,755456
2014,37,159,434095,42623,2527,1743429
2014,37,161,112419,15119,1245,464460
2014,37,163,98807,13654,982,420358
2014,37,165,71844,9651,609,294231
2014,37,167,119711,16289,1277,499583
2014,37,169,40256,5377,619,167101
2014,37,171,223083,26212,1647,931652
2014,37,173,21675,3461,351,105981
2014,37,175,48652,7108,790,211391
2014,37,177,2283,488,82,12088
2014,37,179,437879,50005,4215,1895831
2014,37,181,94741,12469,839,394310
2014,37,183,5666126,425283,26755,21797461
2014,37,185,13315,2210,255,57159
2014,37,187,26661,2904,233,109164
2014,37,189,118438,16972,1550,515003
2014,37,191,269379,33742,2145,1115111
2014,37,193,142136,17815,1167,586760
2014,37,195,328516,31592,1723,1252165
2014,37,197,60945,9019,581,274620
2014,37,199,23001,3168,320,102813
2014,38,1,5951,776,102,26297
2014,38,3,30720,3989,380,127117
2014,38,5,7973,1146,99,35550
2014,38,7,4916,390,61,26124
2014,38,9,19212,2053,279,86999
2014,38,11,14118,1399,166,54876
2014,38,13,6613,576,96,26321
2014,38,15,525266,47295,3016,2184675
2014,38,17,1047709,100247,5321,4404599
2014,38,19,9523,1217,165,47169
2014,38,21,12386,1804,222,53777
2014,38,23,9216,962,123,43891
2014,38,25,41970,2749,199,187605
2014,38,27,3619,498,79,15821
2014,38,29,4504,738,127,22060
2014,38,31,12774,1250,147,52121
2014,38,33,4373,488,76,18566
2014,38,35,276740,33024,1911,1200997
2014,38,37,3161,439,74,13319
2014,38,39,5551,723,97,23175
2014,38,41,3944,451,100,16727
2014,38,43,4089,530,66,17768
2014,38,45,8342,985,158,36380
2014,38,47,2931,441,71,12664
2014,38,49,6303,783,129,28888
2014,38,51,6654,952,114,27322
2014,38,53,111606,6793,512,531352
2014,38,55,30170,2533,258,135559
2014,38,57,0,4222,245,248608
2014,38,59,104864,9661,829,457065
2014,38,61,77995,5189,409,368308
2014,38,63,5296,795,117,23756
2014,38,65,12066,653,41,52562
2014,38,67,22817,2832,284,108617
2014,38,69,11860,1465,159,53225
2014,38,71,35392,4620,416,149510
2014,38,73,12004,1675,188,53472
2014,38,75,6153,705,107,28643
2014,38,77,54142,6574,534,230185
2014,38,79,16920,2373,198,70786
2014,38,81,24543,2215,128,105638
2014,38,83,903,146,43,4185
2014,38,85,6544,1014,26,27448
2014,38,87,2637,109,20,10599
2014,38,89,226490,17451,1235,1028496
2014,38,91,5202,497,59,20928
2014,38,93,80991,9437,681,335319
2014,38,95,3565,512,85,14839
2014,38,97,25168,2874,304,113150
2014,38,99,27009,3548,409,121178
2014,38,101,312623,28965,2148,1339394
2014,38,103,8789,1347,195,42950
2014,38,105,461988,25952,1539,2001685
2014,39,1,33397,4069,361,141028
2014,39,3,427992,44435,2436,1747235
2014,39,5,132184,16279,1021,556332
2014,39,7,203966,24606,1941,841850
2014,39,9,91575,12328,1024,376479
2014,39,11,183262,19233,973,761317
2014,39,13,152061,19256,1471,641251
2014,39,15,43718,6139,528,178594
2014,39,17,1312406,126095,7002,5344034
2014,39,19,37916,5137,472,162479
2014,39,21,87414,9310,596,358404
2014,39,23,336857,40253,2321,1398649
2014,39,25,443067,48803,3524,2068477
2014,39,27,132412,13865,723,531976
2014,39,29,199971,26548,2037,847306
2014,39,31,83379,9206,635,342053
2014,39,33,102918,13070,828,435153
2014,39,35,8386436,664773,33016,33123486
2014,39,37,138074,15871,1138,572209
2014,39,39,135591,13549,810,514630
2014,39,41,1067393,76684,4230,3830944
2014,39,43,253413,29977,1822,1091692
2014,39,45,269412,34460,2613,1122280
2014,39,47,76797,9490,577,302540
2014,39,49,7648956,608429,27388,29707312
2014,39,51,131933,14491,935,584314
2014,39,53,97458,9069,553,357645
2014,39,55,267342,28158,2744,1165780
2014,39,57,460617,49576,3042,1925693
2014,39,59,116631,13754,864,505034
2014,39,61,6270615,468724,20954,25024967
2014,39,63,501080,41537,1712,1820998
2014,39,65,46625,6862,460,219386
2014,39,67,30670,2895,262,131407
2014,39,69,74701,8058,560,318616
2014,39,71,68080,8046,671,267663
2014,39,73,34345,4925,467,141510
2014,39,75,125002,18199,1173,573378
2014,39,77,140435,16443,1120,639363
2014,39,79,65397,8539,598,266047
2014,39,81,156934,19023,1272,651662
2014,39,83,186416,18270,1054,812924
2014,39,85,905848,86124,5996,3722542
2014,39,87,77864,10277,811,341399
2014,39,89,435417,47805,2897,1822805
2014,39,91,150238,15213,833,633941
2014,39,93,800211,84068,5518,3344659
2014,39,95,1992676,197169,9627,7934111
2014,39,97,105576,11831,681,464606
2014,39,99,750557,88782,5559,3175228
2014,39,101,182227,21225,1111,753531
2014,39,103,485986,50979,3986,2028560
2014,39,105,14757,2425,298,66113
2014,39,107,124993,15473,970,560261
2014,39,109,319641,35171,2099,1333969
2014,39,111,28859,2637,252,117814
2014,39,113,2506546,225682,11457,9908926
2014,39,115,14153,1828,158,58878
2014,39,117,25669,3646,381,119317
2014,39,119,239120,27255,1737,970305
2014,39,121,12903,1983,213,58151
2014,39,123,103614,10047,1016,426693
2014,39,125,24843,3520,298,112597
2014,39,127,25792,3758,419,113015
2014,39,129,102843,11129,777,434386
2014,39,131,89051,6985,404,365673
2014,39,133,393112,44531,3001,1685926
2014,39,135,73617,8507,638,306442
2014,39,137,75225,9174,732,330638
2014,39,139,341705,43022,2613,1448898
2014,39,141,288946,22505,1215,1013271
2014,39,143,198281,22885,1302,868027
2014,39,145,136501,17900,1273,568391
2014,39,147,125546,16658,1141,535405
2014,39,149,252933,23170,976,1088169
2014,39,151,1216491,138303,8212,5150351
2014,39,153,2783436,246552,13418,11069593
2014,39,155,716610,68435,4094,2696711
2014,39,157,250441,30613,2169,1078334
2014,39,159,329940,24257,997,1406893
2014,39,161,83956,9628,550,361829
2014,39,163,13100,1848,137,56358
2014,39,165,867568,75153,4060,3624288
2014,39,167,212070,21847,1407,900313
2014,39,169,366850,39201,2462,1534828
2014,39,171,127846,15000,827,536373
2014,39,173,533811,51081,2751,2138265
2014,39,175,68353,7807,510,281119
2014,40,1,21671,2891,219,88920
2014,40,3,13864,1299,132,60771
2014,40,5,15066,2260,276,65670
2014,40,7,13749,1377,158,63195
2014,40,9,122975,10968,876,512651
2014,40,11,20624,2404,289,82190
2014,40,13,74720,10579,757,307632
2014,40,15,36718,4385,454,152493
2014,40,17,268801,27420,2531,1098235
2014,40,19,194256,20649,1572,805171
2014,40,21,64233,8909,733,255747
2014,40,23,22515,3482,283,91341
2014,40,25,2386,364,74,9380
2014,40,27,558418,70651,5621,2398535
2014,40,29,6222,840,92,25589
2014,40,31,251296,31938,2162,1066155
2014,40,33,8304,1088,75,34683
2014,40,35,31193,3962,335,128547
2014,40,37,163450,16906,1389,677386
2014,40,39,102120,10770,924,437340
2014,40,41,46715,7269,729,203112
2014,40,43,8953,941,150,35954
2014,40,45,8143,1063,117,40404
2014,40,47,211989,22785,1700,871796
2014,40,49,77761,8031,705,332042
2014,40,51,92237,11998,1119,398529
2014,40,53,13488,1169,126,54631
2014,40,55,4505,683,90,18907
2014,40,57,3012,458,53,13293
2014,40,59,5314,661,106,22203
2014,40,61,17098,2471,226,71214
2014,40,63,14995,2314,222,60326
2014,40,65,68068,7960,532,270383
2014,40,67,8566,844,100,26191
2014,40,69,14978,1743,186,65965
2014,40,71,143401,15313,1133,573020
2014,40,73,61533,5367,470,250681
2014,40,75,12096,1730,190,51725
2014,40,77,16420,1838,166,64117
2014,40,79,66352,8409,814,268459
2014,40,81,50927,5807,564,205063
2014,40,83,42025,6310,799,183556
2014,40,85,28699,4608,150,133562
2014,40,87,59460,7514,845,261383
2014,40,89,63243,8757,596,266411
2014,40,91,24483,3065,357,90164
2014,40,93,29311,2460,265,127128
2014,40,95,29173,3714,282,124888
2014,40,97,90053,10000,804,385747
2014,40,99,25663,3277,282,112138
2014,40,101,198354,22569,1411,830900
2014,40,103,49698,4414,227,182060
2014,40,105,9443,1430,158,39623
2014,40,107,19292,2495,168,78539
2014,40,109,4417270,372366,23290,17596939
2014,40,111,56101,7525,694,215768
2014,40,113,46677,5911,598,191992
2014,40,115,63155,9002,592,257464
2014,40,117,28937,2978,259,114176
2014,40,119,174535,23067,1823,749229
2014,40,121,98845,11235,943,400179
2014,40,123,98873,12509,967,427462
2014,40,125,136597,18086,1295,562921
2014,40,127,11575,2018,189,48629
2014,40,129,4734,559,90,20702
2014,40,131,305716,27270,1715,1291203
2014,40,133,46955,5706,472,195438
2014,40,135,40011,6867,582,166661
2014,40,137,118389,12949,1101,494499
2014,40,139,76793,8078,487,359625
2014,40,141,8989,1214,142,38356
2014,40,143,3995338,329662,18606,15824312
2014,40,145,73987,8486,912,305701
2014,40,147,302413,20143,1187,1005372
2014,40,149,13086,1641,244,56161
2014,40,151,35759,3191,294,135077
2014,40,153,100921,8846,794,416337
2014,41,1,30487,4035,516,132711
2014,41,3,243811,24947,2103,1024605
2014,41,5,1441106,134580,11244,6067970
2014,41,7,109244,13881,1438,476521
2014,41,9,55138,7886,897,238661
2014,41,11,139130,17381,1528,596537
2014,41,13,29739,3853,477,129031
2014,41,15,34348,4868,664,152274
2014,41,17,488627,56454,6260,2144002
2014,41,19,254498,27865,2423,1012367
2014,41,21,6415,793,72,29450
2014,41,23,10527,1370,239,47167
2014,41,25,8825,1239,186,40039
2014,41,27,69715,9991,999,302796
2014,41,29,579368,67428,5951,2446609
2014,41,31,28719,3829,363,128034
2014,41,33,149052,20344,1906,652967
2014,41,35,140214,16696,1504,591629
2014,41,37,9743,1230,195,42871
2014,41,39,1065917,120985,9558,4496110
2014,41,41,101798,14080,1558,430650
2014,41,43,296331,33472,2441,1238818
2014,41,45,55827,8099,704,240335
2014,41,47,800914,98245,7734,3484394
2014,41,49,33273,3628,189,152339
2014,41,51,5011264,401261,25872,20378953
2014,41,53,94651,13169,1362,420438
2014,41,55,3473,448,53,15678
2014,41,57,49846,6600,702,219471
2014,41,59,166813,21438,1541,720038
2014,41,61,54862,7125,734,235836
2014,41,63,11448,1658,366,53274
2014,41,65,0,7632,680,485513
2014,41,67,3663905,249517,14688,15215203
2014,41,69,652,170,27,2713
2014,41,71,247584,26478,2347,1024029
2014,42,1,237867,28076,1930,1000843
2014,42,3,8884978,703336,33614,35282433
2014,42,5,117479,14409,1320,501626
2014,42,7,475615,50618,3445,1919471
2014,42,9,96915,12873,1032,413044
2014,42,11,1551434,149151,8274,6527380
2014,42,13,403963,50319,3174,1719118
2014,42,15,201168,19952,1383,841052
2014,42,17,2560860,244396,18952,10758214
2014,42,19,857796,80370,4815,3591983
2014,42,21,396090,47647,3286,1645990
2014,42,23,13966,1613,112,53627
2014,42,25,90822,13372,1140,388680
2014,42,27,404035,45984,3290,1714997
2014,42,29,4303796,244291,14024,16297503
2014,42,31,75869,10982,933,331019
2014,42,33,218831,26170,2014,908618
2014,42,35,92193,10657,760,379124
2014,42,37,184083,22893,1392,794237
2014,42,39,212240,27502,2020,914675
2014,42,41,1229170,115978,5805,5018527
2014,42,43,1821770,141108,6718,6805560
2014,42,45,3212446,214886,12675,11868484
2014,42,47,132705,14499,882,549402
2014,42,49,1028810,112761,6176,4257751
2014,42,51,290467,36687,2676,1226227
2014,42,53,9209,1225,107,38895
2014,42,55,410684,48464,3017,1767029
2014,42,57,0,0,262,0
2014,42,59,176711,14203,762,753612
2014,42,61,67878,9529,829,288641
2014,42,63,248817,26933,1894,1010447
2014,42,65,116493,14023,1147,501377
2014,42,67,42256,5923,461,180392
2014,42,69,829627,96324,5372,3359661
2014,42,71,2103869,220898,12414,8930940
2014,42,73,221237,27359,1994,946707
2014,42,75,371751,44254,2641,1588645
2014,42,77,2046829,169299,8448,8529928
2014,42,79,1201440,131081,7169,4894393
2014,42,81,421722,46628,2826,1773137
2014,42,83,114513,13223,1044,473284
2014,42,85,373466,45667,2794,1563823
2014,42,87,115777,13750,959,492101
2014,42,89,432354,45985,3350,1727935
2014,42,91,7690101,495469,25984,29281719
2014,42,93,257088,14550,450,950467
2014,42,95,1025770,97821,6237,4084130
2014,42,97,192585,24382,1639,844175
2014,42,99,37543,6310,777,161608
2014,42,101,8143727,594334,27395,32447004
2014,42,103,48409,8200,886,213553
2014,42,105,38443,4230,349,154151
2014,42,107,346143,40196,2812,1442920
2014,42,109,97666,14882,875,418034
2014,42,111,158445,18761,1688,657752
2014,42,113,6981,1231,161,30841
2014,42,115,50843,7146,886,225454
2014,42,117,99404,11125,887,409649
2014,42,119,127968,15882,902,548818
2014,42,121,129918,16234,1196,559491
2014,42,123,119623,14084,923,515525
2014,42,125,1141346,83500,5091,4393484
2014,42,127,85965,12282,1295,392741
2014,42,129,1149501,123755,8683,4979467
2014,42,131,165534,11354,667,703700
2014,42,133,1569817,159950,8611,6407197
2014,44,1,102660,14219,1227,448340
2014,44,3,723353,68240,4668,2873906
2014,44,5,328821,30089,2715,1385280
2014,44,7,3296234,263991,15563,12720221
2014,44,9,437034,41953,3739,1881442
2014,45,1,35403,4475,329,145905
2014,45,3,537908,48978,2690,2231485
2014,45,5,17035,1646,125,68434
2014,45,7,473408,55098,3623,2000104
2014,45,9,21473,3077,264,93733
2014,45,11,39834,4739,359,152672
2014,45,13,396024,52003,4940,1736082
2014,45,15,439979,40857,2760,1818601
2014,45,17,38916,3422,239,144479
2014,45,19,1970158,190684,12358,7998074
2014,45,21,128946,17452,955,542778
2014,45,23,60323,6610,531,255692
2014,45,25,106056,12636,681,445457
2014,45,27,36001,5484,459,147751
2014,45,29,52518,7220,713,226540
2014,45,31,199667,17552,1098,764262
2014,45,33,46158,7428,470,186423
2014,45,35,201083,24651,2152,840072
2014,45,37,39384,4611,310,162395
2014,45,39,80510,5181,286,298560
2014,45,41,493147,55643,3044,2012776
2014,45,43,150639,18471,1774,665469
2014,45,45,2193302,218473,12315,8974936
2014,45,47,195885,22693,1330,818787
2014,45,49,25282,3253,325,117390
2014,45,51,638977,99390,8294,2865447
2014,45,53,54277,6642,576,230746
2014,45,55,135130,15335,1103,538479
